sample_id,target_label,route_id,route_name,target_station_name,target_station_seq,veh_id,plate_no,before_collected_at,after_collected_at,kst_date,kst_minute_of_day,day_of_week,is_weekend,direction_code,before_station_seq,after_station_seq,remaining_stops,before_remain_seat_count,target_remain_seat_count,seat_delta,is_low_seat,is_zero_seat
SF-000111,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000039,경기77바1049,2026-06-02T02:26:46.347Z,2026-06-02T02:28:46.411Z,2026-06-02,686,2,0,0,2,3,1,42,40,2,0,0
SF-000112,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000039,경기77바1049,2026-06-02T06:53:59.327Z,2026-06-02T06:55:59.434Z,2026-06-02,953,2,0,0,2,3,1,41,38,3,0,0
SF-000113,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000036,경기77바1043,2026-05-28T06:54:40.330Z,2026-05-28T06:55:40.371Z,2026-05-28,954,4,0,0,2,3,1,41,38,3,0,0
SF-000114,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000036,경기77바1043,2026-05-28T10:42:50.919Z,2026-05-28T10:43:20.943Z,2026-05-28,1182,4,0,0,2,3,1,44,42,2,0,0
SF-000115,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000036,경기77바1043,2026-05-28T20:02:28.451Z,2026-05-28T20:03:28.499Z,2026-05-29,302,5,0,0,2,3,1,40,36,4,0,0
SF-000116,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000036,경기77바1043,2026-05-29T03:55:02.107Z,2026-05-29T03:57:02.219Z,2026-05-29,775,5,0,0,2,3,1,41,37,4,0,0
SF-000117,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000036,경기77바1043,2026-05-29T07:57:14.723Z,2026-05-29T07:58:14.775Z,2026-05-29,1017,5,0,0,2,3,1,42,40,2,0,0
SF-000118,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000036,경기77바1043,2026-05-29T12:25:28.607Z,2026-05-29T12:26:28.663Z,2026-05-29,1285,5,0,0,2,3,1,44,42,2,0,0
SF-000119,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000036,경기77바1043,2026-05-29T20:27:52.842Z,2026-05-29T20:28:52.895Z,2026-05-30,327,6,1,0,2,3,1,43,42,1,0,0
SF-000120,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000036,경기77바1043,2026-05-30T00:33:05.323Z,2026-05-30T00:35:05.435Z,2026-05-30,573,6,1,0,2,3,1,37,26,11,0,0
SF-000121,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000036,경기77바1043,2026-05-30T04:21:17.035Z,2026-05-30T04:23:17.140Z,2026-05-30,801,6,1,0,2,3,1,34,22,12,0,0
SF-000122,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000036,경기77바1043,2026-05-30T08:29:29.679Z,2026-05-30T08:31:29.789Z,2026-05-30,1049,6,1,0,2,3,1,44,41,3,0,0
SF-000123,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000036,경기77바1043,2026-05-30T13:04:43.983Z,2026-05-30T13:05:44.005Z,2026-05-30,1324,6,1,0,2,3,1,42,41,1,0,0
SF-000124,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000036,경기77바1043,2026-05-30T21:55:09.227Z,2026-05-30T21:56:09.283Z,2026-05-31,415,0,1,0,2,3,1,44,41,3,0,0
SF-000125,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000036,경기77바1043,2026-05-31T07:05:36.543Z,2026-05-31T07:06:36.591Z,2026-05-31,965,0,1,0,2,3,1,41,35,6,0,0
SF-000126,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000036,경기77바1043,2026-05-31T21:33:20.126Z,2026-05-31T21:35:20.206Z,2026-06-01,393,1,0,0,2,3,1,41,33,8,0,0
SF-000127,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000036,경기77바1043,2026-06-01T01:28:32.055Z,2026-06-01T01:29:32.108Z,2026-06-01,628,1,0,0,2,3,1,37,35,2,0,0
SF-000128,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000036,경기77바1043,2026-06-01T05:55:45.253Z,2026-06-01T05:57:45.365Z,2026-06-01,895,1,0,0,2,3,1,44,43,1,0,0
SF-000129,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000036,경기77바1043,2026-06-01T09:32:56.051Z,2026-06-01T09:33:56.088Z,2026-06-01,1112,1,0,0,2,3,1,44,44,0,0,0
SF-000130,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000036,경기77바1043,2026-06-01T20:23:28.511Z,2026-06-01T20:24:28.559Z,2026-06-02,323,2,0,0,2,3,1,36,31,5,0,0
SF-000131,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000036,경기77바1043,2026-06-01T23:44:38.503Z,2026-06-01T23:46:38.607Z,2026-06-02,524,2,0,0,2,3,1,35,28,7,0,0
SF-000132,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000036,경기77바1043,2026-06-02T04:16:51.620Z,2026-06-02T04:19:51.776Z,2026-06-02,796,2,0,0,2,3,1,42,36,6,0,0
SF-000133,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233010416,경기76아1597,2026-05-28T08:49:15.657Z,2026-05-28T08:50:15.703Z,2026-05-28,1069,4,0,0,2,3,1,70,67,3,0,0
SF-000134,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233010416,경기76아1597,2026-05-28T22:49:36.247Z,2026-05-28T22:50:36.295Z,2026-05-29,469,5,0,0,2,3,1,66,63,3,0,0
SF-000135,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233010416,경기76아1597,2026-05-29T07:24:12.971Z,2026-05-29T07:26:13.083Z,2026-05-29,984,5,0,0,2,3,1,65,59,6,0,0
SF-000136,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233010416,경기76아1597,2026-05-29T11:33:25.856Z,2026-05-29T11:35:25.962Z,2026-05-29,1233,5,0,0,2,3,1,69,68,1,0,0
SF-000137,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233010416,경기76아1597,2026-05-29T23:05:00.867Z,2026-05-29T23:07:00.975Z,2026-05-30,485,6,1,0,2,3,1,68,63,5,0,0
SF-000138,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233010416,경기76아1597,2026-05-30T03:07:13.155Z,2026-05-30T03:09:13.260Z,2026-05-30,727,6,1,0,2,3,1,55,38,17,0,0
SF-000139,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233010416,경기76아1597,2026-05-30T07:13:25.949Z,2026-05-30T07:15:26.011Z,2026-05-30,973,6,1,0,2,3,1,69,64,5,0,0
SF-000140,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233010416,경기76아1597,2026-05-30T11:32:39.155Z,2026-05-30T11:34:39.264Z,2026-05-30,1232,6,1,0,2,3,1,66,66,0,0,0
SF-000141,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233010416,경기76아1597,2026-05-30T22:17:10.383Z,2026-05-30T22:19:10.496Z,2026-05-31,437,0,1,0,2,3,1,65,63,2,0,0
SF-000142,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233010416,경기76아1597,2026-05-31T02:08:22.041Z,2026-05-31T02:11:22.197Z,2026-05-31,668,0,1,0,2,3,1,59,37,22,0,0
SF-000143,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233010416,경기76아1597,2026-05-31T06:36:35.091Z,2026-05-31T06:37:35.147Z,2026-05-31,936,0,1,0,2,3,1,67,63,4,0,0
SF-000144,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233010416,경기76아1597,2026-05-31T10:38:47.200Z,2026-05-31T10:39:47.255Z,2026-05-31,1178,0,1,0,2,3,1,67,66,1,0,0
SF-000145,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233010416,경기76아1597,2026-05-31T22:49:37.991Z,2026-05-31T22:52:24.067Z,2026-06-01,469,1,0,0,3,3,0,63,61,2,0,0
SF-000146,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233010416,경기76아1597,2026-06-01T03:10:36.991Z,2026-06-01T03:11:37.034Z,2026-06-01,730,1,0,0,2,3,1,67,65,2,0,0
SF-000147,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233010416,경기76아1597,2026-06-01T07:23:49.787Z,2026-06-01T07:25:49.895Z,2026-06-01,983,1,0,0,2,3,1,69,68,1,0,0
SF-000148,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233010416,경기76아1597,2026-06-01T11:34:02.099Z,2026-06-01T11:35:02.151Z,2026-06-01,1234,1,0,0,2,3,1,69,69,0,0,0
SF-000149,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233010416,경기76아1597,2026-06-01T21:03:30.515Z,2026-06-01T21:05:30.611Z,2026-06-02,363,2,0,0,2,3,1,70,66,4,0,0
SF-000150,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233010416,경기76아1597,2026-06-02T00:32:40.875Z,2026-06-02T00:33:40.926Z,2026-06-02,572,2,0,0,2,3,1,67,64,3,0,0
SF-000151,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233010416,경기76아1597,2026-06-02T05:07:54.103Z,2026-06-02T05:09:54.190Z,2026-06-02,847,2,0,0,2,3,1,66,64,2,0,0
SF-000152,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000038,경기77바1048,2026-05-28T05:34:13.389Z,2026-05-28T05:36:13.491Z,2026-05-28,874,4,0,0,2,3,1,42,38,4,0,0
SF-000153,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000038,경기77바1048,2026-05-28T09:15:05.645Z,2026-05-28T09:15:46.879Z,2026-05-28,1095,4,0,0,3,3,0,41,40,1,0,0
SF-000154,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000038,경기77바1048,2026-05-28T21:33:32.660Z,2026-05-28T21:34:32.709Z,2026-05-29,393,5,0,0,2,3,1,39,32,7,0,0
SF-000155,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000038,경기77바1048,2026-05-29T05:56:08.380Z,2026-05-29T05:57:08.435Z,2026-05-29,896,5,0,0,2,3,1,41,38,3,0,0
SF-000156,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000038,경기77바1048,2026-05-29T09:33:19.631Z,2026-05-29T09:34:19.684Z,2026-05-29,1113,5,0,0,2,3,1,44,44,0,0,0
SF-000157,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000038,경기77바1048,2026-05-29T21:43:56.843Z,2026-05-29T21:45:56.943Z,2026-05-30,403,6,1,0,2,3,1,44,40,4,0,0
SF-000158,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000038,경기77바1048,2026-05-30T01:25:08.066Z,2026-05-30T01:28:08.223Z,2026-05-30,625,6,1,0,2,3,1,37,4,33,1,0
SF-000159,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000038,경기77바1048,2026-05-30T05:33:20.675Z,2026-05-30T05:35:20.786Z,2026-05-30,873,6,1,0,2,3,1,41,34,7,0,0
SF-000160,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000038,경기77바1048,2026-05-30T09:43:33.416Z,2026-05-30T09:44:33.467Z,2026-05-30,1123,6,1,0,2,3,1,44,43,1,0,0
SF-000161,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000038,경기77바1048,2026-05-30T23:16:13.447Z,2026-05-30T23:17:13.499Z,2026-05-31,496,0,1,0,2,3,1,39,32,7,0,0
SF-000162,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000038,경기77바1048,2026-05-31T08:04:39.427Z,2026-05-31T08:05:39.479Z,2026-05-31,1024,0,1,0,2,3,1,43,41,2,0,0
SF-000163,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000038,경기77바1048,2026-05-31T12:16:52.033Z,2026-05-31T12:18:52.099Z,2026-05-31,1276,0,1,0,2,3,1,41,39,2,0,0
SF-000164,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000038,경기77바1048,2026-05-31T22:07:21.871Z,2026-05-31T22:08:21.901Z,2026-06-01,427,1,0,0,2,3,1,39,39,0,0,0
SF-000165,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000038,경기77바1048,2026-06-01T01:47:33.035Z,2026-06-01T01:48:33.091Z,2026-06-01,647,1,0,0,2,3,1,43,38,5,0,0
SF-000166,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000038,경기77바1048,2026-06-01T06:13:46.137Z,2026-06-01T06:15:46.239Z,2026-06-01,913,1,0,0,2,3,1,43,42,1,0,0
SF-000167,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000038,경기77바1048,2026-06-01T09:54:57.163Z,2026-06-01T09:55:57.219Z,2026-06-01,1134,1,0,0,2,3,1,43,42,1,0,0
SF-000168,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000038,경기77바1048,2026-06-02T03:28:49.258Z,2026-06-02T03:30:49.321Z,2026-06-02,748,2,0,0,2,3,1,44,40,4,0,0
SF-000169,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233001244,경기76아4810,2026-05-28T05:55:44.407Z,2026-05-28T05:56:44.452Z,2026-05-28,895,4,0,0,2,3,1,42,40,2,0,0
SF-000170,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233001244,경기76아4810,2026-05-28T09:33:17.675Z,2026-05-28T09:34:17.723Z,2026-05-28,1113,4,0,0,2,3,1,44,43,1,0,0
SF-000171,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233001244,경기76아4810,2026-05-28T20:45:30.451Z,2026-05-28T20:47:00.523Z,2026-05-29,345,5,0,0,2,3,1,40,36,4,0,0
SF-000172,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233001244,경기76아4810,2026-05-29T04:46:04.847Z,2026-05-29T04:48:04.943Z,2026-05-29,826,5,0,0,2,3,1,42,40,2,0,0
SF-000173,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233001244,경기76아4810,2026-05-29T08:23:16.050Z,2026-05-29T08:24:16.092Z,2026-05-29,1043,5,0,0,2,3,1,43,43,0,0,0
SF-000174,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233001244,경기76아4810,2026-05-29T13:15:31.171Z,2026-05-29T13:17:31.275Z,2026-05-29,1335,5,0,0,2,3,1,44,42,2,0,0
SF-000175,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233001244,경기76아4810,2026-05-29T22:24:58.914Z,2026-05-29T22:25:58.960Z,2026-05-30,444,6,1,0,2,3,1,42,39,3,0,0
SF-000176,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233001244,경기76아4810,2026-05-30T02:15:10.499Z,2026-05-30T02:18:10.638Z,2026-05-30,675,6,1,0,2,3,1,36,17,19,0,0
SF-000177,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233001244,경기76아4810,2026-05-30T06:25:23.435Z,2026-05-30T06:27:23.531Z,2026-05-30,925,6,1,0,2,3,1,39,33,6,0,0
SF-000178,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233001244,경기76아4810,2026-05-30T10:34:36.095Z,2026-05-30T10:35:36.151Z,2026-05-30,1174,6,1,0,2,3,1,43,43,0,0,0
SF-000179,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233001244,경기76아4810,2026-05-30T20:02:03.539Z,2026-05-30T20:03:03.595Z,2026-05-31,302,0,1,0,1,3,2,44,42,2,0,0
SF-000180,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233001244,경기76아4810,2026-05-30T23:49:15.043Z,2026-05-30T23:51:15.151Z,2026-05-31,529,0,1,0,2,3,1,43,30,13,0,0
SF-000181,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233001244,경기76아4810,2026-05-31T04:13:28.308Z,2026-05-31T04:14:28.363Z,2026-05-31,793,0,1,0,2,3,1,42,39,3,0,0
SF-000182,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233001244,경기76아4810,2026-05-31T08:33:40.799Z,2026-05-31T08:34:40.848Z,2026-05-31,1053,0,1,0,2,3,1,42,41,1,0,0
SF-000183,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233001244,경기76아4810,2026-05-31T12:53:53.875Z,2026-05-31T12:54:53.931Z,2026-05-31,1313,0,1,0,2,3,1,42,39,3,0,0
SF-000184,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233001244,경기76아4810,2026-05-31T21:25:19.763Z,2026-05-31T21:27:19.871Z,2026-06-01,385,1,0,0,2,3,1,34,25,9,0,0
SF-000185,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233001244,경기76아4810,2026-06-01T01:06:30.916Z,2026-06-01T01:08:31.027Z,2026-06-01,606,1,0,0,2,3,1,34,18,16,0,0
SF-000186,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233001244,경기76아4810,2026-06-01T05:34:44.215Z,2026-06-01T05:35:44.271Z,2026-06-01,874,1,0,0,2,3,1,42,41,1,0,0
SF-000187,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233001244,경기76아4810,2026-06-01T09:13:55.079Z,2026-06-01T09:14:55.131Z,2026-06-01,1093,1,0,0,2,3,1,44,44,0,0,0
SF-000188,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233001244,경기76아4810,2026-06-01T14:03:09.614Z,2026-06-01T14:05:09.723Z,2026-06-01,1383,1,0,0,2,3,1,44,43,1,0,0
SF-000189,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233001244,경기76아4810,2026-06-01T21:33:23.343Z,2026-06-01T21:34:32.108Z,2026-06-02,393,2,0,0,3,3,0,36,25,11,0,0
SF-000190,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233001244,경기76아4810,2026-06-02T01:27:43.499Z,2026-06-02T01:29:43.591Z,2026-06-02,627,2,0,0,2,3,1,41,35,6,0,0
SF-000191,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000034,경기77바1040,2026-05-28T06:14:03.169Z,2026-05-28T06:15:03.211Z,2026-05-28,914,4,0,0,2,3,1,44,43,1,0,0
SF-000192,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000034,경기77바1040,2026-05-28T09:54:48.703Z,2026-05-28T09:56:18.775Z,2026-05-28,1134,4,0,0,2,3,1,44,42,2,0,0
SF-000193,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000034,경기77바1040,2026-05-29T03:29:00.795Z,2026-05-29T03:31:00.903Z,2026-05-29,749,5,0,0,2,3,1,43,39,4,0,0
SF-000194,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000034,경기77바1040,2026-05-29T07:39:13.764Z,2026-05-29T07:41:13.875Z,2026-05-29,999,5,0,0,2,3,1,41,38,3,0,0
SF-000195,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000034,경기77바1040,2026-05-29T11:59:27.207Z,2026-05-29T12:00:27.264Z,2026-05-29,1259,5,0,0,2,3,1,39,37,2,0,0
SF-000196,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000034,경기77바1040,2026-05-29T21:18:55.499Z,2026-05-29T21:19:55.555Z,2026-05-30,378,6,1,0,2,3,1,43,41,2,0,0
SF-000197,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000034,경기77바1040,2026-05-30T00:59:06.703Z,2026-05-30T01:01:06.808Z,2026-05-30,599,6,1,0,2,3,1,39,22,17,0,0
SF-000198,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000034,경기77바1040,2026-05-30T05:08:19.427Z,2026-05-30T05:10:19.539Z,2026-05-30,848,6,1,0,2,3,1,36,29,7,0,0
SF-000199,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000034,경기77바1040,2026-05-30T09:17:32.091Z,2026-05-30T09:19:32.175Z,2026-05-30,1097,6,1,0,2,3,1,44,41,3,0,0
SF-000200,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000034,경기77바1040,2026-05-30T14:03:46.898Z,2026-05-30T14:04:46.952Z,2026-05-30,1383,6,1,0,2,3,1,42,41,1,0,0
SF-000201,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000034,경기77바1040,2026-05-31T20:23:16.743Z,2026-05-31T20:25:16.849Z,2026-06-01,323,1,0,0,2,3,1,33,27,6,0,0
SF-000202,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000034,경기77바1040,2026-05-31T23:44:26.731Z,2026-05-31T23:46:26.823Z,2026-06-01,524,1,0,0,2,3,1,37,30,7,0,0
SF-000203,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000034,경기77바1040,2026-06-01T08:08:51.975Z,2026-06-01T08:09:52.008Z,2026-06-01,1028,1,0,0,2,3,1,42,42,0,0,0
SF-000204,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000034,경기77바1040,2026-06-01T12:47:05.704Z,2026-06-01T12:48:05.743Z,2026-06-01,1307,1,0,0,2,3,1,44,44,0,0,0
SF-000205,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000034,경기77바1040,2026-06-01T20:02:27.438Z,2026-06-01T20:04:27.547Z,2026-06-02,302,2,0,0,2,3,1,40,36,4,0,0
SF-000206,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000034,경기77바1040,2026-06-01T23:23:37.499Z,2026-06-01T23:25:37.583Z,2026-06-02,503,2,0,0,2,3,1,40,35,5,0,0
SF-000207,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,234000034,경기77바1040,2026-06-02T03:54:50.507Z,2026-06-02T03:56:50.611Z,2026-06-02,774,2,0,0,2,3,1,36,35,1,0,0
SF-000208,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233000731,경기76아3935,2026-05-28T06:33:09.371Z,2026-05-28T06:34:09.421Z,2026-05-28,933,4,0,0,2,3,1,39,36,3,0,0
SF-000209,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233000731,경기76아3935,2026-05-28T10:20:49.871Z,2026-05-28T10:21:49.919Z,2026-05-28,1160,4,0,0,2,3,1,40,38,2,0,0
SF-000210,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233000731,경기76아3935,2026-05-28T21:04:01.323Z,2026-05-28T21:05:01.350Z,2026-05-29,364,5,0,0,2,3,1,39,35,4,0,0
SF-000211,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233000731,경기76아3935,2026-05-29T05:08:05.880Z,2026-05-29T05:10:05.988Z,2026-05-29,848,5,0,0,2,3,1,44,42,2,0,0
SF-000212,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233000731,경기76아3935,2026-05-29T08:48:17.334Z,2026-05-29T08:50:17.441Z,2026-05-29,1068,5,0,0,2,3,1,43,42,1,0,0
SF-000213,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233000731,경기76아3935,2026-05-29T13:37:32.279Z,2026-05-29T13:38:32.335Z,2026-05-29,1357,5,0,0,2,3,1,44,44,0,0,0
SF-000214,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233000731,경기76아3935,2026-06-01T00:36:29.423Z,2026-06-01T00:38:29.528Z,2026-06-01,576,1,0,0,2,3,1,41,31,10,0,0
SF-000215,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233000731,경기76아3935,2026-06-01T05:11:43.118Z,2026-06-01T05:12:43.172Z,2026-06-01,851,1,0,0,2,3,1,45,45,0,0,0
SF-000216,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233000731,경기76아3935,2026-06-01T08:48:53.819Z,2026-06-01T08:49:53.875Z,2026-06-01,1068,1,0,0,2,3,1,39,38,1,0,0
SF-000217,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233000731,경기76아3935,2026-06-01T13:38:08.366Z,2026-06-01T13:40:08.467Z,2026-06-01,1358,1,0,0,2,3,1,44,41,3,0,0
SF-000218,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233000731,경기76아3935,2026-06-02T03:10:48.467Z,2026-06-02T03:12:48.553Z,2026-06-02,730,2,0,0,2,3,1,42,34,8,0,0
SF-000219,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233001334,경기76아3293,2026-05-28T23:01:36.799Z,2026-05-28T23:02:36.845Z,2026-05-29,481,5,0,0,2,3,1,39,35,4,0,0
SF-000220,m4137-dongtan-to-seoul-03-hosubuyeong1,234001622,M4137,호수부영1차,3,233001334,경기76아3293,2026-05-31T23:00:24.499Z,2026-05-31T23:02:24.578Z,2026-06-01,480,1,0,0,2,3,1,39,35,4,0,0
